Stock Code,Company,Update time,Author,Texts,Read,Comments,情绪得分,URL
TSLA,特斯拉,2024/4/4 16:52,雨天放晴k,新能车的赛道越来越卷了。4月3日，特斯拉中国宣布，针对Model3/Y车型上线限,264,3,6,https://caifuhao.eastmoney.com/news/20240403203818701624970?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 16:18,特斯拉资讯,资讯新能源汽车竞争如火如荼，小米、特斯拉卷向信贷,1154,6,6,"https://guba.eastmoney.com/news,ustsla,1414775642.html"
TSLA,特斯拉,2024/4/4 15:50,beiyixiaohai,盘久必跌,750,4,2.5,https://caifuhao.eastmoney.com/news/20240403214354725311330?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 15:46,hvdggbjd,奥迪汽车和华为汽车签订协议，将会采用华为智驾方案。以前特斯拉天天说他的智驾系统是,1478,7,5,https://caifuhao.eastmoney.com/news/20240403195152827914500?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 15:36,盖世汽车,Q1交付量惨遭滑铁卢，特斯拉跌落神坛？,333,1,5,https://caifuhao.eastmoney.com/news/20240404152007778313190?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 15:31,猿猴脱锁,马斯克谓之“疯狂”将为特斯拉AI工程师加薪阻止OpenAI挖角科创板日报宋子乔责,231,0,3.5,https://caifuhao.eastmoney.com/news/20240404153131524102810?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 15:29,特斯拉资讯,资讯远逊预期！特斯拉Q1交付量跌破40万 近四年首次录得同比下降,3.1万,88,5.5,"https://guba.eastmoney.com/news,ustsla,1414344867.html"
TSLA,特斯拉,2024/4/4 15:11,特斯拉资讯,资讯市值一夜蒸发近2000亿元！特斯拉销量“闪崩” 分析师：“一场绝对的灾难”！,1.3万,24,6.5,"https://guba.eastmoney.com/news,ustsla,1414709308.html"
TSLA,特斯拉,2024/4/4 14:34,盖世汽车,今年底挪威纯电动汽车保有量或将超越汽油车,101,0,6,https://caifuhao.eastmoney.com/news/20240404143425990397850?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 14:27,特斯拉资讯,资讯汽车早报 |特斯拉首次推出0利息金融政策 理想汽车回应王兴减持,1647,4,5,"https://guba.eastmoney.com/news,ustsla,1414782632.html"
TSLA,特斯拉,2024/4/4 12:51,专注于研究人性,从马斯克这两天对雷军和小米的评价上，我终于明白了马斯克是一个怎样的人。他对小米的,1.3万,151,5.5,https://caifuhao.eastmoney.com/news/20240402151332451932620?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 12:04,特斯拉资讯,资讯乘联会：2024年3月特斯拉中国销量为89064辆,1.1万,72,5,"https://guba.eastmoney.com/news,ustsla,1414315787.html"
TSLA,特斯拉,2024/4/4 11:52,智通财经,大手笔加仓！“木头姐”重申特斯拉(TSLA.US)2000美元目标股价,1121,3,7,https://caifuhao.eastmoney.com/news/20240404073902048326610?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 11:43,于老大先生,解决好小区以及车位建设充电桩问题是关键,79,0,6,https://caifuhao.eastmoney.com/news/20240404114347343182850?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 11:42,盖世汽车,Rivian第一季度交付量超过预期,116,0,8,https://caifuhao.eastmoney.com/news/20240404114239329930950?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 11:15,华信金业,【华信金业】特斯拉交付、英特尔亏损——市场何去何从？,191,0,3.5,https://caifuhao.eastmoney.com/news/20240404111549975529210?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 10:15,天自福来,我感觉老马是穿越回来的,169,0,5,"https://guba.eastmoney.com/news,ustsla,1414788155.html"
TSLA,特斯拉,2024/4/4 9:23,永不言败喔,过往的经验告诉我们、当投行纷纷下调目标价的时候，就对见底的信号。,171,1,5,"https://guba.eastmoney.com/news,ustsla,1414761446.html"
TSLA,特斯拉,2024/4/4 9:04,盖世汽车,【国际快讯】特斯拉一季度销量下滑8.5%；Rivian一季度销量大涨71%；通用田纳西州工厂已投产电芯,61,0,3.5,https://caifuhao.eastmoney.com/news/20240404090440455125140?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/4 8:43,财华社,特斯拉渡劫,123,0,6.5,https://caifuhao.eastmoney.com/news/20240404084320990083100?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 8:16,有财地广柑,小买200股坐等1600,93,0,6,"https://guba.eastmoney.com/news,ustsla,1414781600.html"
TSLA,特斯拉,2024/4/4 7:27,甜蜜的雪梅,全球市场重要资讯！影响A股几何（4.4）,94,0,5,https://caifuhao.eastmoney.com/news/20240404072726478932080?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 6:45,特斯拉资讯,资讯忍无可忍！特斯拉长期投资者对马斯克“一顿输出” 并呼吁改组董事会,2361,10,5.5,"https://guba.eastmoney.com/news,ustsla,1414720435.html"
TSLA,特斯拉,2024/4/4 6:07,山羊8888,马斯克确实玩物丧志！2万美元左右的车型至今还没有推出来，难道就靠MODELY和M,155,0,5,"https://guba.eastmoney.com/news,ustsla,1414775159.html"
TSLA,特斯拉,2024/4/4 6:06,特斯拉资讯,资讯马斯克怒了！特斯拉，紧急出手：0利息！,2396,5,5,"https://guba.eastmoney.com/news,ustsla,1414753520.html"
TSLA,特斯拉,2024/4/4 5:54,特斯拉资讯,资讯特斯拉首次推出0利息金融政策,6508,30,4.5,"https://guba.eastmoney.com/news,ustsla,1414731621.html"
TSLA,特斯拉,2024/4/4 2:10,特斯拉资讯,资讯胡润研究院：中国高净值家庭购车平均花费78万 特斯拉为最受青睐电动车,732,2,6,"https://guba.eastmoney.com/news,ustsla,1414727033.html"
TSLA,特斯拉,2024/4/4 0:59,有财地广柑,特斯拉上海储能超级工厂快投产了吧？,132,0,4.5,"https://guba.eastmoney.com/news,ustsla,1414767139.html"
TSLA,特斯拉,2024/4/4 0:42,金芒财讯,特斯拉中国推出Model 3/Y车型“0利息”分期购车优惠,93,0,5.5,https://caifuhao.eastmoney.com/news/20240404004246064016440?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 0:24,中吾億,老马什么时候在中国开保险公司？,148,0,5,"https://guba.eastmoney.com/news,ustsla,1414764947.html"
TSLA,特斯拉,2024/4/4 0:20,智通财经,特斯拉(TSLA.US)跌跌不休 150美元成关键支撑位,270,0,6,https://caifuhao.eastmoney.com/news/20240404002032637106210?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/4 0:16,特斯拉资讯,资讯急了？特斯拉，紧急出手：0利息！,961,4,6.5,"https://guba.eastmoney.com/news,ustsla,1414756735.html"
TSLA,特斯拉,2024/4/4 0:14,信达澳亚基金李博,当前看好的方向是基于什么逻辑？,261,7,5,https://caifuhao.eastmoney.com/news/20240403100016029419490?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/3 23:48,智通财经,一季度交付量令市场大失所望 特斯拉(TSLA.US)遭多家分析师接连“狙击”,216,0,2.5,https://caifuhao.eastmoney.com/news/20240403234830061944780?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 23:47,华尔街氓牛,不买特斯拉的都是......,160,0,2.5,"https://guba.eastmoney.com/news,ustsla,1414761916.html"
TSLA,特斯拉,2024/4/3 23:30,世界离我不曾远去,先涨价，再优惠，真的诚意满满,154,0,3,"https://guba.eastmoney.com/news,ustsla,1414760146.html"
TSLA,特斯拉,2024/4/3 23:28,特斯拉资讯,资讯特斯拉首次推出零利息金融政策,330,2,5.5,"https://guba.eastmoney.com/news,ustsla,1414733889.html"
TSLA,特斯拉,2024/4/3 23:15,简乐尚博,特斯拉季度销量重回榜首，比亚迪纯电动汽车交付量下降,1410,5,5.5,https://caifuhao.eastmoney.com/news/20240403114130118231810?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/3 23:11,超级成长为皇,特斯拉就是诺基亚,126,0,5,"https://guba.eastmoney.com/news,ustsla,1414758184.html"
TSLA,特斯拉,2024/4/3 22:57,特斯拉资讯,资讯摩根大通将特斯拉公司目标价从130美元下调至115美元,1060,8,5,"https://guba.eastmoney.com/news,ustsla,1414721849.html"
TSLA,特斯拉,2024/4/3 22:56,商商查财经,马太效应加剧！Q1销量双双环比下降之下，特斯拉反超比亚迪！,692,8,3.5,https://caifuhao.eastmoney.com/news/20240403164509974431530?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/3 22:54,特斯拉资讯,资讯特斯拉推“0利息”分期购车，限定金融机构为平安、招商等六家银行,528,1,5.5,"https://guba.eastmoney.com/news,ustsla,1414744314.html"
TSLA,特斯拉,2024/4/3 22:53,特斯拉资讯,资讯特斯拉据悉将在印度选址建造价值20亿-30亿美元的电动汽车工厂,2565,16,5,"https://guba.eastmoney.com/news,ustsla,1414735568.html"
TSLA,特斯拉,2024/4/3 22:49,抗压派,马斯克如果离开特斯拉我会离开卖掉特斯拉。[大笑][大笑][大笑][大笑],132,0,5,"https://guba.eastmoney.com/news,ustsla,1414755940.html"
TSLA,特斯拉,2024/4/3 22:22,特斯拉资讯,资讯最高60期免息 特斯拉首推“0利息”分期购车政策,372,2,5,"https://guba.eastmoney.com/news,ustsla,1414742897.html"
TSLA,特斯拉,2024/4/3 22:21,狠人顾沁禾,今夜已稳，风起特斯拉，安心睡大觉！,1169,1,9.5,https://caifuhao.eastmoney.com/news/20240403215214844926640?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGEuaHRtbA%3D%3D
TSLA,特斯拉,2024/4/3 22:04,ok233,汽车板块已进入熊市状态,178,0,3,"https://guba.eastmoney.com/news,ustsla,1414750091.html"
TSLA,特斯拉,2024/4/3 21:57,特斯拉资讯,资讯马斯克回应一季度销量大跌：这个季度对每个人来说都很艰难,3192,21,1,"https://guba.eastmoney.com/news,ustsla,1414692161.html"
TSLA,特斯拉,2024/4/3 21:55,潜伏潜力成长股,看看是不是有再创阶段性新低的迹象？节前，也是持续调整，它们后市怎么走是不是应该参,292,0,5,"https://guba.eastmoney.com/news,ustsla,1414748208.html"
TSLA,特斯拉,2024/4/3 21:51,水跃鱼先生1994,现在特斯拉也不得不服小米了。估计得破100了。,135,0,6,"https://guba.eastmoney.com/news,ustsla,1414748347.html"
TSLA,特斯拉,2024/4/3 21:48,特斯拉资讯,资讯特斯拉一季度交付量环比跌20% 反超比亚迪重夺全球纯电车销冠,2038,2,4,"https://guba.eastmoney.com/news,ustsla,1414709833.html"
TSLA,特斯拉,2024/4/3 21:45,中国基金报,问界M7降价2万元！ModelY全系涨价5000元！#问界降价#特斯拉中国今日涨价#ModelY,2.0万,8,5.5,https://caifuhao.eastmoney.com/news/20240401120336795278020
TSLA,特斯拉,2024/4/3 21:43,Milton1,特斯拉估计要跌到100美元以下[大笑][大笑]（我就随便说说）。,105,0,4.5,"https://guba.eastmoney.com/news,ustsla,1414747249.html"
TSLA,特斯拉,2024/4/3 21:37,陈小财,昨晚，美股三大指数调整，发生了什么？今年还有机会吗？,480,1,5,https://caifuhao.eastmoney.com/news/20240403115050030214300?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 21:28,特斯拉资讯,资讯特斯拉首次推出“0利息”分期购车优惠政策,416,3,5.5,"https://guba.eastmoney.com/news,ustsla,1414737505.html"
TSLA,特斯拉,2024/4/3 21:26,沈迷股市的大傻瓜,4月3日消息，特斯拉中国今日宣布，针对Model3/Y车型上线限时低息置换政策，,334,2,5.5,https://caifuhao.eastmoney.com/news/20240403210009776312510?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 21:22,特斯拉资讯,资讯特斯拉从未令人如此失望 华尔街如今怎么看？,1092,3,1.5,"https://guba.eastmoney.com/news,ustsla,1414699897.html"
TSLA,特斯拉,2024/4/3 20:55,派财经,特斯拉真卖不动了，马斯克急眼了！,100,0,2,https://caifuhao.eastmoney.com/news/20240403205503527324890
TSLA,特斯拉,2024/4/3 20:47,特斯拉资讯,资讯特斯拉：一季度全球交付约38.7万台电动车 3月上海超级工厂交付量环比大增近48%,1397,4,5,"https://guba.eastmoney.com/news,ustsla,1414646765.html"
TSLA,特斯拉,2024/4/3 20:39,网通社,【特斯拉推出限时低息置换以及“0利息”分期购车政策】,126,0,5.5,https://caifuhao.eastmoney.com/news/20240403203901991453900?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 20:37,天下第地,飞得太快，总有意外,602,11,6,https://caifuhao.eastmoney.com/news/20240402152137446456370?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 20:23,特斯拉资讯,资讯特斯拉全球季度交付量4年来首降,249,4,5.5,"https://guba.eastmoney.com/news,ustsla,1414724059.html"
TSLA,特斯拉,2024/4/3 20:11,大智若愚BBB,后市或易涨难跌？,148,2,5,https://caifuhao.eastmoney.com/news/20240402083500600766330?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 20:03,低买高卖不贪心,千万别把股吧当回事,3251,75,1,https://caifuhao.eastmoney.com/news/20230714082339789015720?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 19:56,郑一生要强,还会继续跌,35,0,2,"https://guba.eastmoney.com/news,ustsla,1414733049.html"
TSLA,特斯拉,2024/4/3 19:33,wsewe,今天是补充,86,0,6,"https://guba.eastmoney.com/news,ustsla,1414730211.html"
TSLA,特斯拉,2024/4/3 19:33,大咖演播厅,必须远超特斯拉，余承东：自动驾驶是生存关键,3895,18,5,https://caifuhao.eastmoney.com/news/20240401152223204122640
TSLA,特斯拉,2024/4/3 19:17,一360一,特斯拉：“拆箱式”的新工艺，平价电动车时代或将来临,188,0,5.5,https://caifuhao.eastmoney.com/news/20240403191705678323920?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 18:54,特斯拉资讯,资讯特斯拉官宣：下线第600万辆汽车！关键数据公布在即 特斯拉却遭分析师唱空,1.3万,19,4,"https://guba.eastmoney.com/news,ustsla,1413329621.html"
TSLA,特斯拉,2024/4/3 18:51,派财经,黑科技！马斯克的秘密武器将再次颠覆汽车行业,99,0,5,https://caifuhao.eastmoney.com/news/20240403185107918098430
TSLA,特斯拉,2024/4/3 18:35,特斯拉资讯,资讯古根海姆将特斯拉目标股价从132美元下调至122美元,541,1,4,"https://guba.eastmoney.com/news,ustsla,1414721717.html"
TSLA,特斯拉,2024/4/3 18:33,特斯拉资讯,资讯深夜 特斯拉业绩“爆雷”！,3.3万,26,6,"https://guba.eastmoney.com/news,ustsla,1414356682.html"
TSLA,特斯拉,2024/4/3 18:17,特斯拉资讯,资讯“一场绝对的灾难”！特斯拉Q1交付量跌破40万辆 “四面楚歌”之下马斯克将转向全新“unbox”组装工艺,6846,9,5.5,"https://guba.eastmoney.com/news,ustsla,1414609044.html"
TSLA,特斯拉,2024/4/3 18:02,特斯拉资讯,资讯美股成交额前20：特斯拉车辆交付不及预期 股价大跌近5%,2060,3,3.5,"https://guba.eastmoney.com/news,ustsla,1414365638.html"
TSLA,特斯拉,2024/4/3 17:21,能源新闻网,远逊预期！特斯拉Q1交付量跌破40万 近四年首次录得同比下降,97,0,5,https://caifuhao.eastmoney.com/news/20240403172122442824610?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 17:11,猫头鹰车志,【特斯拉Q1交付量惨遭滑铁卢，分析师直言“灾难”】,320,0,5,https://caifuhao.eastmoney.com/news/20240403171133637580450?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 17:09,特斯拉资讯,资讯汇丰将特斯拉目标股价从143美元下调至138美元,619,1,4.5,"https://guba.eastmoney.com/news,ustsla,1414705632.html"
TSLA,特斯拉,2024/4/3 17:04,黑眼圈,特斯拉凉了，Unbox工艺能否拯救？,1119,59,5.5,https://caifuhao.eastmoney.com/news/20240403021820745229040?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 16:26,只为韭菜长出花,特斯拉与埃斯顿在机器人方面合作的可能性分析,487,4,5.5,https://caifuhao.eastmoney.com/news/20240403143053991161230?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 16:25,特斯拉资讯,资讯特斯拉美股盘前跌超1%,164,0,5,"https://guba.eastmoney.com/news,ustsla,1414700979.html"
TSLA,特斯拉,2024/4/3 16:20,特斯拉资讯,资讯特斯拉美股盘前跌超1% 上一交易日跌近5%,601,0,3.5,"https://guba.eastmoney.com/news,ustsla,1414699892.html"
TSLA,特斯拉,2024/4/3 16:12,热搜笔记,马斯克正式开源了自家的AI大模型Grok-1,289,1,7,https://caifuhao.eastmoney.com/news/20240403152520582827180
TSLA,特斯拉,2024/4/3 15:54,橘柚透夕阳,这个交付量锐减，属实有点意外了，还好买的是指数,140,0,4,"https://guba.eastmoney.com/news,ustsla,1414694959.html"
TSLA,特斯拉,2024/4/3 15:50,博多小鹰,交付量大幅下降，就看后续能不能提升一波单车利润了,38,0,3.5,"https://guba.eastmoney.com/news,sz159659,1414694012.html"
TSLA,特斯拉,2024/4/3 15:34,BiyaPay,爆了！小米汽车多项指标超特斯拉，马斯克开喷？,1467,7,5,https://caifuhao.eastmoney.com/news/20240403110924121023360?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
TSLA,特斯拉,2024/4/3 15:25,热搜笔记,马斯克：AI毁灭人类可能性20%，但研发值得冒险,245,0,7.5,https://caifuhao.eastmoney.com/news/20240403152500725630850
TSLA,特斯拉,2024/4/3 14:54,股友VK25820351,不敢动了，拿稳就好了,118,0,2.5,"https://guba.eastmoney.com/news,ustsla,1414672101.html"
TSLA,特斯拉,2024/4/3 14:42,beiyixiaohai,财报季不看业绩，看情绪,631,4,5,https://caifuhao.eastmoney.com/news/20240402214220640821020?from=guba&name=54m55pav5ouJ5ZCn&gubaurl=aHR0cHM6Ly9ndWJhLmVhc3Rtb25leS5jb20vbGlzdCx1c3RzbGFfMi5odG1s
